scaff	start	end	gene	haplo	order	Ds	SEDs	Dn	SEDn	geneY.x	ortho	geneY.y	St	orderchp
Mvlyc1064A1_A1	2548361	2550211	Mvlyc1064A1_A1_g956.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2548361	917
Mvlyc1064A1_A1	2551173	2553170	Mvlyc1064A1_A1_g957.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2551173	918
Mvlyc1064A1_A1	2553267	2553727	Mvlyc1064A1_A1_g958.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2553267	919
Mvlyc1064A1_A1	2554125	2555404	Mvlyc1064A1_A1_g959.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2554125	920
Mvlyc1064A1_A1	2554375	2555231	Mvlyc1064A1_A1_g960.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2554375	921
Mvlyc1064A1_A1	2557552	2558488	Mvlyc1064A1_A1_g961.t1	Mvlyc1064A1	N	0.0087	0.0087	0.0139	0.0057	Mvlyc1064A1_A2_g1976.t1	OG0001219	Mvlyc1064A1_A2_g1976.t1	2557552	922
Mvlyc1064A1_A1	2560097	2564389	Mvlyc1064A1_A1_g962.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2560097	923
Mvlyc1064A1_A1	2568240	2569874	Mvlyc1064A1_A1_g963.t1	Mvlyc1064A1	N	0.0255	0.0085	0.0122	0.0037	Mvlyc1064A1_A2_g1977.t1	OG0001220	Mvlyc1064A1_A2_g1977.t1	2568240	924
Mvlyc1064A1_A1	2570487	2572532	Mvlyc1064A1_A1_g964.t1	Mvlyc1064A1	N	0.003	0.003	0.0018	0.0013	Mvlyc1064A1_A2_g1978.t1	OG0001221	Mvlyc1064A1_A2_g1978.t1	2570487	925
Mvlyc1064A1_A1	2573562	2575010	Mvlyc1064A1_A1_g965.t1	Mvlyc1064A1	N	0.0082	0.0047	0.0025	0.0018	Mvlyc1064A1_A2_g1979.t1	OG0001222	Mvlyc1064A1_A2_g1979.t1	2573562	926
Mvlyc1064A1_A1	2575916	2576612	Mvlyc1064A1_A1_g966.t1	Mvlyc1064A1	N	0.0389	0.0197	0.0071	0.0041	Mvlyc1064A1_A2_g1980.t1	OG0001223	Mvlyc1064A1_A2_g1980.t1	2575916	927
Mvlyc1064A1_A1	2576791	2577822	Mvlyc1064A1_A1_g967.t1	Mvlyc1064A1	N	0.0408	0.0156	0.0121	0.0049	Mvlyc1064A1_A2_g1981.t1	OG0001224	Mvlyc1064A1_A2_g1981.t1	2576791	928
Mvlyc1064A1_A1	2578833	2582754	Mvlyc1064A1_A1_g968.t1	Mvlyc1064A1	N	0.0172	0.0047	0.0196	0.0031	Mvlyc1064A1_A2_g2620.t1	OG0001225	Mvlyc1064A1_A2_g2620.t1	2578833	929
Mvlyc1064A1_A1	2583336	2585999	Mvlyc1064A1_A1_g969.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2583336	930
Mvlyc1064A1_A1	2586024	2588976	Mvlyc1064A1_A1_g970.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2586024	931
Mvlyc1064A1_A1	2591749	2593301	Mvlyc1064A1_A1_g972.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2591749	932
Mvlyc1064A1_A1	2593478	2595952	Mvlyc1064A1_A1_g973.t1	Mvlyc1064A1	N	0.0261	0.0079	0.0096	0.0029	Mvlyc1064A1_A2_g2493.t1	OG0001226	Mvlyc1064A1_A2_g2493.t1	2593478	933
Mvlyc1064A1_A1	2596448	2598422	Mvlyc1064A1_A1_g974.t1	Mvlyc1064A1	N	0.0331	0.0118	0.0141	0.0045	Mvlyc1064A1_A2_g2492.t1	OG0001227	Mvlyc1064A1_A2_g2492.t1	2596448	934
Mvlyc1064A1_A1	2599824	2600922	Mvlyc1064A1_A1_g975.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2599824	935
Mvlyc1064A1_A1	2604257	2605494	Mvlyc1064A1_A1_g976.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2604257	936
Mvlyc1064A1_A1	2607741	2609272	Mvlyc1064A1_A1_g977.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2607741	937
Mvlyc1064A1_A1	2609726	2614019	Mvlyc1064A1_A1_g978.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2609726	938
Mvlyc1064A1_A1	2614393	2614821	Mvlyc1064A1_A1_g981.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2614393	939
Mvlyc1064A1_A1	2614950	2616380	Mvlyc1064A1_A1_g982.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2614950	940
Mvlyc1064A1_A1	2616811	2617032	Mvlyc1064A1_A1_g984.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2616811	941
Mvlyc1064A1_A1	2618847	2620905	Mvlyc1064A1_A1_g985.t1	Mvlyc1064A1	N	0.067	0.0124	0.0358	0.0056	Mvlyc1064A1_A2_g2403.t1	OG0001229	Mvlyc1064A1_A2_g2403.t1	2618847	942
Mvlyc1064A1_A1	2621224	2622679	Mvlyc1064A1_A1_g986.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2621224	943
Mvlyc1064A1_A1	2622673	2622957	Mvlyc1064A1_A1_g987.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2622673	944
Mvlyc1064A1_A1	2623923	2624564	Mvlyc1064A1_A1_g988.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2623923	945
Mvlyc1064A1_A1	2625755	2627851	Mvlyc1064A1_A1_g989.t1	Mvlyc1064A1	N	0.026	0.0092	0.0189	0.0049	Mvlyc1064A1_A2_g1607.t1	OG0001230	Mvlyc1064A1_A2_g1607.t1	2625755	946
Mvlyc1064A1_A1	2629993	2631280	Mvlyc1064A1_A1_g990.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2629993	947
Mvlyc1064A1_A1	2631363	2634675	Mvlyc1064A1_A1_g991.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2631363	948
Mvlyc1064A1_A1	2635851	2636451	Mvlyc1064A1_A1_g992.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2635851	949
Mvlyc1064A1_A1	2637340	2638146	Mvlyc1064A1_A1_g993.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2637340	950
Mvlyc1064A1_A1	2638377	2639632	Mvlyc1064A1_A1_g994.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2638377	951
Mvlyc1064A1_A1	2639770	2640502	Mvlyc1064A1_A1_g995.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2639770	952
Mvlyc1064A1_A1	2639852	2642401	Mvlyc1064A1_A1_g996.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2639852	953
Mvlyc1064A1_A1	2643501	2644631	Mvlyc1064A1_A1_g997.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2643501	954
Mvlyc1064A1_A1	2645827	2649527	Mvlyc1064A1_A1_g998.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2645827	955
Mvlyc1064A1_A1	2650387	2651128	Mvlyc1064A1_A1_g999.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2650387	956
Mvlyc1064A1_A1	2652032	2653246	Mvlyc1064A1_A1_g1000.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2652032	957
Mvlyc1064A1_A1	2653243	2658883	Mvlyc1064A1_A1_g1001.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2653243	958
Mvlyc1064A1_A1	2653434	2657297	Mvlyc1064A1_A1_g1002.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2653434	959
Mvlyc1064A1_A1	2660576	2662208	Mvlyc1064A1_A1_g1003.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2660576	960
Mvlyc1064A1_A1	2663649	2665073	Mvlyc1064A1_A1_g1004.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2663649	961
Mvlyc1064A1_A1	2666536	2669724	Mvlyc1064A1_A1_g1005.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2666536	962
Mvlyc1064A1_A1	2669790	2670941	Mvlyc1064A1_A1_g1006.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2669790	963
Mvlyc1064A1_A1	2671349	2675408	Mvlyc1064A1_A1_g1007.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2671349	964
Mvlyc1064A1_A1	2675618	2676879	Mvlyc1064A1_A1_g1008.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2675618	965
Mvlyc1064A1_A1	2680886	2685180	Mvlyc1064A1_A1_g1009.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2680886	966
Mvlyc1064A1_A1	2689352	2692677	Mvlyc1064A1_A1_g1010.t1	Mvlyc1064A1	N	0.0408	0.0081	0.0094	0.0021	Mvlyc1064A1_A2_g1982.t2	OG0001233	Mvlyc1064A1_A2_g1982.t2	2689352	967
Mvlyc1064A1_A1	2694625	2695764	Mvlyc1064A1_A1_g1011.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2694625	968
Mvlyc1064A1_A1	2695860	2696229	Mvlyc1064A1_A1_g1012.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2695860	969
Mvlyc1064A1_A1	2696439	2700731	Mvlyc1064A1_A1_g1013.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2696439	970
Mvlyc1064A1_A1	2701595	2702666	Mvlyc1064A1_A1_g1014.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2701595	971
Mvlyc1064A1_A1	2702712	2703195	Mvlyc1064A1_A1_g1015.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2702712	972
Mvlyc1064A1_A1	2705499	2709175	Mvlyc1064A1_A1_g1016.t1	Mvlyc1064A1	N	0.057	0.0085	0.0253	0.0035	Mvlyc1064A1_A2_g2487.t1	OG0001234	Mvlyc1064A1_A2_g2487.t1	2705499	973
Mvlyc1064A1_A1	2712589	2714339	Mvlyc1064A1_A1_g1018.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2712589	975
Mvlyc1064A1_A1	2712840	2713049	Mvlyc1064A1_A1_g1019.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2712840	976
Mvlyc1064A1_A1	2716526	2717950	Mvlyc1064A1_A1_g1020.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2716526	977
Mvlyc1064A1_A1	2718014	2718297	Mvlyc1064A1_A1_g1021.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2718014	978
Mvlyc1064A1_A1	2721185	2721619	Mvlyc1064A1_A1_g1022.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2721185	979
Mvlyc1064A1_A1	2721808	2722108	Mvlyc1064A1_A1_g1023.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2721808	980
Mvlyc1064A1_A1	2722215	2722693	Mvlyc1064A1_A1_g1024.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2722215	981
Mvlyc1064A1_A1	2723676	2724484	Mvlyc1064A1_A1_g1025.t1	Mvlyc1064A1	N	0.0541	0.0235	0.0136	0.0058	Mvlyc1064A1_A2_g2595.t1	OG0001236	Mvlyc1064A1_A2_g2595.t1	2723676	982
Mvlyc1064A1_A1	2725136	2725813	Mvlyc1064A1_A1_g1026.t1	Mvlyc1064A1	N	0.0181	0.0128	0	0	Mvlyc1064A1_A2_g2596.t1	OG0001237	Mvlyc1064A1_A2_g2596.t1	2725136	983
Mvlyc1064A1_A1	2727065	2727488	Mvlyc1064A1_A1_g1027.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2727065	984
Mvlyc1064A1_A1	2728964	2732646	Mvlyc1064A1_A1_g1028.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2728964	985
Mvlyc1064A1_A1	2733622	2734637	Mvlyc1064A1_A1_g1029.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2733622	986
Mvlyc1064A1_A1	2738181	2740408	Mvlyc1064A1_A1_g1030.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2738181	987
Mvlyc1064A1_A1	2741344	2742866	Mvlyc1064A1_A1_g1031.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2741344	988
Mvlyc1064A1_A1	2741544	2741816	Mvlyc1064A1_A1_g1032.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2741544	989
Mvlyc1064A1_A1	2743073	2744599	Mvlyc1064A1_A1_g1033.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2743073	990
Mvlyc1064A1_A1	2745079	2747813	Mvlyc1064A1_A1_g1034.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2745079	991
Mvlyc1064A1_A1	2745599	2746153	Mvlyc1064A1_A1_g1035.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2745599	992
Mvlyc1064A1_A1	2749086	2750097	Mvlyc1064A1_A1_g1036.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2749086	993
Mvlyc1064A1_A1	2751079	2751822	Mvlyc1064A1_A1_g1037.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2751079	994
Mvlyc1064A1_A1	2752324	2753847	Mvlyc1064A1_A1_g1038.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2752324	995
Mvlyc1064A1_A1	2753876	2756027	Mvlyc1064A1_A1_g1039.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2753876	996
Mvlyc1064A1_A1	2756435	2757586	Mvlyc1064A1_A1_g1040.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2756435	997
Mvlyc1064A1_A1	2759896	2761824	Mvlyc1064A1_A1_g1041.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2759896	998
Mvlyc1064A1_A1	2762335	2762856	Mvlyc1064A1_A1_g1042.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2762335	999
Mvlyc1064A1_A1	2763549	2764376	Mvlyc1064A1_A1_g1043.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2763549	1000
Mvlyc1064A1_A1	2764522	2767693	Mvlyc1064A1_A1_g1044.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2764522	1001
Mvlyc1064A1_A1	2773736	2774837	Mvlyc1064A1_A1_g1045.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2773736	1002
Mvlyc1064A1_A1	2775123	2776609	Mvlyc1064A1_A1_g1046.t1	Mvlyc1064A1	N	0.0542	0.0148	0.0163	0.0052	Mvlyc1064A1_A2_g1437.t1	OG0001238	Mvlyc1064A1_A2_g1437.t1	2775123	1003
Mvlyc1064A1_A1	2776699	2777667	Mvlyc1064A1_A1_g1047.t1	Mvlyc1064A1	N	0.036	0.0181	0.0206	0.0073	Mvlyc1064A1_A2_g1438.t1	OG0001239	Mvlyc1064A1_A2_g1438.t1	2776699	1004
Mvlyc1064A1_A1	2777826	2778361	Mvlyc1064A1_A1_g1048.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2777826	1005
Mvlyc1064A1_A1	2779176	2780197	Mvlyc1064A1_A1_g1049.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2779176	1006
Mvlyc1064A1_A1	2781199	2781982	Mvlyc1064A1_A1_g1050.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2781199	1007
Mvlyc1064A1_A1	2783920	2788036	Mvlyc1064A1_A1_g1051.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2783920	1008
Mvlyc1064A1_A1	2789464	2791037	Mvlyc1064A1_A1_g1052.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2789464	1009
Mvlyc1064A1_A1	2791731	2799682	Mvlyc1064A1_A1_g1053.t1	Mvlyc1064A1	N	0.0313	0.0041	0.0179	0.0019	Mvlyc1064A1_A2_g2518.t1	OG0001240	Mvlyc1064A1_A2_g2518.t1	2791731	1010
Mvlyc1064A1_A1	2802481	2802996	Mvlyc1064A1_A1_g1054.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2802481	1011
Mvlyc1064A1_A1	2803618	2805417	Mvlyc1064A1_A1_g1055.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2803618	1012
Mvlyc1064A1_A1	2806909	2807820	Mvlyc1064A1_A1_g1056.t1	Mvlyc1064A1	N	0.109	0.029	0.0608	0.0138	Mvlyc1064A1_A2_g1538.t1	OG0001241	Mvlyc1064A1_A2_g1538.t1	2806909	1013
Mvlyc1064A1_A1	2808488	2810044	Mvlyc1064A1_A1_g1057.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2808488	1014
Mvlyc1064A1_A1	2811451	2812702	Mvlyc1064A1_A1_g1058.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2811451	1015
Mvlyc1064A1_A1	2813503	2814534	Mvlyc1064A1_A1_g1059.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2813503	1016
Mvlyc1064A1_A1	2816107	2817007	Mvlyc1064A1_A1_g1060.t1	Mvlyc1064A1	N	0.0228	0.0162	0.0035	0.0035	Mvlyc1064A1_A2_g2494.t1	OG0001242	Mvlyc1064A1_A2_g2494.t1	2816107	1017
Mvlyc1064A1_A1	2817417	2818269	Mvlyc1064A1_A1_g1061.t1	Mvlyc1064A1	N	0.0234	0.0136	0.0048	0.0034	Mvlyc1064A1_A2_g2495.t1	OG0001243	Mvlyc1064A1_A2_g2495.t1	2817417	1018
Mvlyc1064A1_A1	2824857	2826000	Mvlyc1064A1_A1_g1062.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2824857	1019
Mvlyc1064A1_A1	2826384	2828486	Mvlyc1064A1_A1_g1063.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2826384	1020
Mvlyc1064A1_A1	2828723	2829247	Mvlyc1064A1_A1_g1064.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2828723	1021
Mvlyc1064A1_A1	2829823	2831986	Mvlyc1064A1_A1_g1065.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2829823	1022
Mvlyc1064A1_A1	2832036	2832848	Mvlyc1064A1_A1_g1066.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2832036	1023
Mvlyc1064A1_A1	2833353	2834877	Mvlyc1064A1_A1_g1067.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2833353	1024
Mvlyc1064A1_A1	2837145	2840794	Mvlyc1064A1_A1_g1068.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2837145	1025
Mvlyc1064A1_A1	2840691	2840957	Mvlyc1064A1_A1_g1069.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2840691	1026
Mvlyc1064A1_A1	2841159	2842123	Mvlyc1064A1_A1_g1070.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2841159	1027
Mvlyc1064A1_A1	2843267	2844563	Mvlyc1064A1_A1_g1071.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2843267	1028
Mvlyc1064A1_A1	2844598	2844897	Mvlyc1064A1_A1_g1072.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2844598	1029
Mvlyc1064A1_A1	2848330	2851779	Mvlyc1064A1_A1_g1073.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2848330	1030
Mvlyc1064A1_A1	2851861	2853334	Mvlyc1064A1_A1_g1074.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2851861	1031
Mvlyc1064A1_A1	2852719	2853054	Mvlyc1064A1_A1_g1075.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2852719	1032
Mvlyc1064A1_A1	2854705	2855269	Mvlyc1064A1_A1_g1076.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2854705	1033
Mvlyc1064A1_A1	2856231	2857832	Mvlyc1064A1_A1_g1077.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2856231	1034
Mvlyc1064A1_A1	2858192	2861543	Mvlyc1064A1_A1_g1078.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2858192	1035
Mvlyc1064A1_A1	2866629	2866892	Mvlyc1064A1_A1_g1079.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2866629	1036
Mvlyc1064A1_A1	2867275	2868477	Mvlyc1064A1_A1_g1080.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2867275	1037
Mvlyc1064A1_A1	2870194	2870673	Mvlyc1064A1_A1_g1082.t1	Mvlyc1064A1	N	0.1733	0.0413	0.0567	0.0134	Mvlyc1064A1_A2_g2069.t1	OG0001246	Mvlyc1064A1_A2_g2069.t1	2870194	1039
Mvlyc1064A1_A1	2870737	2871255	Mvlyc1064A1_A1_g1083.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2870737	1040
Mvlyc1064A1_A1	2871494	2872057	Mvlyc1064A1_A1_g1084.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2871494	1041
Mvlyc1064A1_A1	2872282	2872983	Mvlyc1064A1_A1_g1085.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2872282	1042
Mvlyc1064A1_A1	2874531	2876556	Mvlyc1064A1_A1_g1086.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2874531	1043
Mvlyc1064A1_A1	2877140	2880018	Mvlyc1064A1_A1_g1087.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2877140	1044
Mvlyc1064A1_A1	2880696	2881353	Mvlyc1064A1_A1_g1088.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2880696	1045
Mvlyc1064A1_A1	2881852	2882406	Mvlyc1064A1_A1_g1089.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2881852	1046
Mvlyc1064A1_A1	2883014	2883636	Mvlyc1064A1_A1_g1090.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2883014	1047
Mvlyc1064A1_A1	2883856	2885788	Mvlyc1064A1_A1_g1092.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2883856	1048
Mvlyc1064A1_A1	2885951	2888601	Mvlyc1064A1_A1_g1093.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2885951	1049
Mvlyc1064A1_A1	2896449	2897002	Mvlyc1064A1_A1_g1094.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2896449	1050
Mvlyc1064A1_A1	2899114	2902825	Mvlyc1064A1_A1_g1095.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2899114	1051
Mvlyc1064A1_A1	2903150	2903599	Mvlyc1064A1_A1_g1096.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2903150	1052
Mvlyc1064A1_A1	2903910	2904652	Mvlyc1064A1_A1_g1097.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2903910	1053
Mvlyc1064A1_A1	2904689	2906368	Mvlyc1064A1_A1_g1098.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2904689	1054
Mvlyc1064A1_A1	2906420	2906638	Mvlyc1064A1_A1_g1100.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2906420	1055
Mvlyc1064A1_A1	2906668	2907632	Mvlyc1064A1_A1_g1101.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2906668	1056
Mvlyc1064A1_A1	2908434	2909126	Mvlyc1064A1_A1_g1102.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2908434	1057
Mvlyc1064A1_A1	2909113	2909325	Mvlyc1064A1_A1_g1103.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2909113	1058
Mvlyc1064A1_A1	2910263	2910526	Mvlyc1064A1_A1_g1104.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2910263	1059
Mvlyc1064A1_A1	2911702	2912107	Mvlyc1064A1_A1_g1105.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2911702	1060
Mvlyc1064A1_A1	2912763	2914637	Mvlyc1064A1_A1_g1106.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2912763	1061
Mvlyc1064A1_A1	2914712	2915556	Mvlyc1064A1_A1_g1107.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2914712	1062
Mvlyc1064A1_A1	2915722	2917028	Mvlyc1064A1_A1_g1108.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2915722	1063
Mvlyc1064A1_A1	2917229	2917527	Mvlyc1064A1_A1_g1109.t1	Mvlyc1064A1	N	0.0434	0.0309	0.0323	0.0162	Mvlyc1064A1_A2_g2096.t1	OG0001248	Mvlyc1064A1_A2_g2096.t1	2917229	1064
Mvlyc1064A1_A1	2919665	2920093	Mvlyc1064A1_A1_g1110.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2919665	1065
Mvlyc1064A1_A1	2920232	2922250	Mvlyc1064A1_A1_g1111.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2920232	1066
Mvlyc1064A1_A1	2922517	2924047	Mvlyc1064A1_A1_g1112.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2922517	1067
Mvlyc1064A1_A1	2924475	2926224	Mvlyc1064A1_A1_g1113.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2924475	1068
Mvlyc1064A1_A1	2927505	2928843	Mvlyc1064A1_A1_g1114.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2927505	1069
Mvlyc1064A1_A1	2930567	2932631	Mvlyc1064A1_A1_g1115.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2930567	1070
Mvlyc1064A1_A1	2933864	2934298	Mvlyc1064A1_A1_g1116.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2933864	1071
Mvlyc1064A1_A1	2934344	2935939	Mvlyc1064A1_A1_g1117.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2934344	1072
